#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
131862.712818667,0.334908037,0.202853965,0.664371227,0.636629909,1.560968,-0.167470,1.416769
131862.715318667,0.334078867,0.200871759,0.664340718,0.637724714,1.560486,-0.168543,1.416331
131862.717818667,0.333868235,0.200904555,0.664080664,0.638096107,1.560335,-0.169628,1.416319
131862.720318667,0.335442391,0.203523484,0.663231498,0.637323656,1.560497,-0.170777,1.416704
131862.722818667,0.336078969,0.203232536,0.662708045,0.637624780,1.560251,-0.171892,1.416551
131862.725318667,0.335464159,0.201637060,0.662611625,0.638554471,1.559931,-0.172997,1.416313
131862.727818667,0.334245271,0.199879063,0.662658292,0.639697254,1.559546,-0.174063,1.415991
131862.730318667,0.333993414,0.200076816,0.662392015,0.640042742,1.559411,-0.175175,1.415997
131862.732818667,0.334219905,0.198259487,0.661874003,0.641025570,1.558988,-0.176228,1.415665
131862.735318667,0.336171508,0.200223784,0.660784813,0.640517543,1.559093,-0.177414,1.416003
131862.737818667,0.335702801,0.198616163,0.660510543,0.641545310,1.558737,-0.178457,1.415713
131862.740318667,0.335738272,0.200552254,0.660231119,0.641212661,1.558752,-0.179621,1.415904
131862.742818667,0.336945614,0.200029873,0.659345540,0.641653376,1.558663,-0.180720,1.415966
131862.745318667,0.336328103,0.200128991,0.659241686,0.642052992,1.558423,-0.181855,1.415830
131862.747818667,0.336047106,0.197884203,0.658854505,0.643291660,1.557988,-0.182910,1.415484
131862.750318667,0.336490043,0.199033012,0.658329879,0.643243799,1.558003,-0.184065,1.415662
131862.752818667,0.337413639,0.198308328,0.657505655,0.643826243,1.557756,-0.185152,1.415531
131862.755318667,0.337126999,0.198520847,0.657226304,0.644195881,1.557501,-0.186266,1.415426
131862.757818667,0.339677089,0.199142052,0.655785845,0.644131926,1.557571,-0.187430,1.415720
131862.760318667,0.338058446,0.197066996,0.655855353,0.645549665,1.557119,-0.188479,1.415346
131862.762818667,0.338375762,0.197404292,0.655224254,0.645921563,1.556946,-0.189576,1.415317
131862.765318667,0.338096548,0.199189839,0.655049758,0.645695900,1.556865,-0.190747,1.415415
131862.767818667,0.338991785,0.197622053,0.654154797,0.646615032,1.556704,-0.191855,1.415399
131862.770318667,0.339299788,0.198584611,0.653632758,0.646687518,1.556557,-0.192996,1.415442
131862.772818667,0.339880609,0.197321436,0.652829616,0.647580047,1.556278,-0.194094,1.415269
131862.775318667,0.338717916,0.197939802,0.652874158,0.647954433,1.556091,-0.195237,1.415258
131862.777818667,0.339731581,0.197465766,0.651910819,0.648537905,1.555888,-0.196351,1.415196
131862.780318667,0.341178625,0.197770532,0.650716658,0.648885177,1.555669,-0.197437,1.415237
131862.782818667,0.339827843,0.196726917,0.650890157,0.649737474,1.555440,-0.198616,1.415067
131862.785318667,0.341663005,0.197107880,0.649748148,0.649802266,1.555360,-0.199639,1.415236
131862.787818667,0.341653123,0.196201653,0.649319129,0.650509782,1.555129,-0.200764,1.415155
131862.790318667,0.341245240,0.196124118,0.649040253,0.651025563,1.555008,-0.201892,1.415220
131862.792818667,0.341559696,0.196920891,0.648614462,0.651044370,1.554897,-0.203054,1.415291
131862.795318667,0.341030244,0.195970008,0.648262356,0.651958035,1.554616,-0.204141,1.415176
131862.797818667,0.340998090,0.195348168,0.647767318,0.652652900,1.554305,-0.205254,1.414990
131862.800318667,0.342031380,0.195927371,0.647067335,0.652634505,1.554328,-0.206437,1.415232
131862.802818667,0.341056028,0.195057466,0.646921441,0.653549212,1.553947,-0.207531,1.415010
131862.805318667,0.341245161,0.194379753,0.646462855,0.654105756,1.553673,-0.208655,1.414899
131862.807818667,0.342378815,0.195186628,0.645672051,0.654054539,1.553758,-0.209879,1.415238
131862.810318667,0.340640482,0.195401333,0.645882236,0.654689482,1.553456,-0.210967,1.415100
131862.812818667,0.342673300,0.196034682,0.644753339,0.654552574,1.553534,-0.212183,1.415430
131862.815318667,0.341278629,0.195531032,0.644748278,0.655435501,1.553084,-0.213263,1.415120
131862.817818667,0.341729783,0.195476225,0.644169572,0.655785787,1.553033,-0.214439,1.415294
131862.820318667,0.341214166,0.195891829,0.643879217,0.656215366,1.552788,-0.215572,1.415241
131862.822818667,0.343897811,0.195844963,0.642474161,0.656206427,1.552910,-0.216815,1.415664
131862.825318667,0.342857141,0.194760710,0.642294852,0.657247799,1.552559,-0.217931,1.415490
131862.827818667,0.343300791,0.194053643,0.641623168,0.657881401,1.552331,-0.219068,1.415460
131862.830318667,0.342931015,0.193285644,0.641302323,0.658613052,1.552036,-0.220210,1.415340
131862.832818667,0.342762202,0.194443060,0.640942571,0.658709238,1.551952,-0.221382,1.415511
131862.835318667,0.342800994,0.192690907,0.640271701,0.659855870,1.551570,-0.222492,1.415310
131862.837818667,0.343243237,0.192494159,0.639638028,0.660298279,1.551443,-0.223676,1.415447
131862.840318667,0.343612350,0.192072499,0.638952620,0.660892509,1.551255,-0.224830,1.415471
131862.842818667,0.344146583,0.191839624,0.638240737,0.661369083,1.551100,-0.225987,1.415571
131862.845318667,0.344190241,0.191447225,0.637721818,0.661960400,1.550913,-0.227155,1.415610
131862.847818667,0.344373529,0.192687102,0.637218708,0.661990489,1.550804,-0.228355,1.415731
131862.850318667,0.344087092,0.192650038,0.636825925,0.662526880,1.550630,-0.229510,1.415794
131862.852818667,0.344614394,0.191583883,0.636026870,0.663329793,1.550452,-0.230666,1.415881
131862.855318667,0.347266319,0.192945924,0.634637763,0.662882157,1.550550,-0.231911,1.416289
131862.857818667,0.346118276,0.191321037,0.634474348,0.664108641,1.550145,-0.233002,1.416091
131862.860318667,0.346288458,0.192644451,0.633929220,0.664158068,1.550090,-0.234200,1.416327
131862.862818667,0.344865560,0.190601225,0.633808888,0.665601572,1.549650,-0.235293,1.416065
131862.865318667,0.346522221,0.191551131,0.632728719,0.665496107,1.549699,-0.236520,1.416448
131862.867818667,0.346631847,0.190024937,0.632013828,0.666554919,1.549340,-0.237618,1.416333
131862.870318667,0.348194223,0.191013346,0.630941213,0.666474113,1.549378,-0.238822,1.416704
131862.872818667,0.348125220,0.190075826,0.630310085,0.667374780,1.549026,-0.239955,1.416592
131862.875318667,0.347367097,0.189709688,0.630092879,0.668079371,1.548805,-0.241104,1.416626
131862.877818667,0.348104509,0.189370091,0.629194506,0.668637179,1.548694,-0.242262,1.416812
131862.880318667,0.348220977,0.190215236,0.628680671,0.668820198,1.548658,-0.243435,1.417109
131862.882818667,0.348506496,0.189993604,0.627925067,0.669443480,1.548477,-0.244569,1.417231
131862.885318667,0.349309248,0.190811469,0.627075643,0.669590064,1.548393,-0.245720,1.417459
131862.887818667,0.348847211,0.189968836,0.626577843,0.670534737,1.548123,-0.246820,1.417465
131862.890318667,0.349585197,0.188228849,0.625617727,0.671537139,1.547819,-0.247946,1.417459
131862.892818667,0.349902868,0.189160888,0.624946385,0.671735157,1.547783,-0.249084,1.417781
131862.895318667,0.349939453,0.187708554,0.624256431,0.672764940,1.547457,-0.250191,1.417718
131862.897818667,0.348841627,0.189218551,0.624160559,0.672999714,1.547257,-0.251309,1.417844
131862.900318667,0.351713319,0.187807420,0.622290020,0.673632473,1.547198,-0.252451,1.418165
131862.902818667,0.350678946,0.188434073,0.622140379,0.674135215,1.547086,-0.253581,1.418378
131862.905318667,0.351120598,0.187532028,0.621229244,0.674995942,1.546805,-0.254656,1.418434
131862.907818667,0.350585651,0.187976754,0.620882968,0.675469741,1.546633,-0.255778,1.418591
131862.910318667,0.350687194,0.187679612,0.620092562,0.676225241,1.546424,-0.256882,1.418732
131862.912818667,0.353105638,0.188899775,0.618591890,0.676001096,1.546612,-0.258008,1.419346
131862.915318667,0.352799635,0.188018077,0.618107066,0.676850263,1.546307,-0.259145,1.419396
131862.917818667,0.352901270,0.188183229,0.617343723,0.677447835,1.546156,-0.260220,1.419600
131862.920318667,0.350665029,0.186113101,0.617359811,0.679164173,1.545591,-0.261214,1.419313
131862.922818667,0.351482565,0.186182014,0.616390127,0.679602633,1.545431,-0.262341,1.419524
131862.925318667,0.351803195,0.185573287,0.615571393,0.680345315,1.545309,-0.263431,1.419829
131862.927818667,0.351829202,0.185749910,0.614878191,0.680909674,1.545107,-0.264541,1.419990
131862.930318667,0.351220051,0.184858670,0.614370978,0.681923562,1.544833,-0.265577,1.420097
131862.932818667,0.351462250,0.185664013,0.613659609,0.682221211,1.544681,-0.266695,1.420329
131862.935318667,0.351651768,0.185371293,0.612907123,0.682878865,1.544467,-0.267783,1.420503
131862.937818667,0.353806652,0.184504225,0.611350808,0.683394550,1.544489,-0.268902,1.421021
131862.940318667,0.352829567,0.184835987,0.611084841,0.684048688,1.544159,-0.269995,1.421072
131862.942818667,0.352613052,0.184921708,0.610444658,0.684708585,1.543926,-0.271087,1.421218
131862.945318667,0.353437296,0.185137663,0.609485212,0.685079583,1.543793,-0.272176,1.421537
131862.947818667,0.352745416,0.183579817,0.609049890,0.686241071,1.543443,-0.273282,1.421606
131862.950318667,0.353664047,0.184187164,0.608076805,0.686469317,1.543358,-0.274390,1.421980
131862.952818667,0.353544332,0.183677880,0.607448517,0.687223120,1.543096,-0.275485,1.422158
131862.955318667,0.352944938,0.183136414,0.607004531,0.688066862,1.542757,-0.276588,1.422232
131862.957818667,0.351418763,0.181386026,0.606927941,0.689378681,1.542292,-0.277638,1.422190
131862.960318667,0.351710519,0.181341836,0.605989963,0.690065102,1.542063,-0.278682,1.422324
131862.962818667,0.351802211,0.180616126,0.605214034,0.690890893,1.541912,-0.279772,1.422643
131862.965318667,0.351766613,0.180884762,0.604619857,0.691358454,1.541683,-0.280908,1.422844
131862.967818667,0.352220530,0.181064345,0.603940077,0.691674470,1.541496,-0.282032,1.423152
131862.970318667,0.352764374,0.180471241,0.603133453,0.692255302,1.541286,-0.283164,1.423467
131862.972818667,0.352080587,0.179291715,0.602687853,0.693297105,1.540952,-0.284248,1.423555
131862.975318667,0.352489770,0.179311200,0.602045443,0.693643032,1.540749,-0.285389,1.423823
131862.977818667,0.351597021,0.177681950,0.601591780,0.694906270,1.540243,-0.286464,1.423729
131862.980318667,0.353026556,0.178763832,0.600721754,0.694658055,1.540292,-0.287648,1.424347
131862.982818667,0.352555666,0.177673560,0.600254609,0.695580021,1.539919,-0.288740,1.424439
131862.985318667,0.353282018,0.178176552,0.599579146,0.695664108,1.539795,-0.289901,1.424825
131862.987818667,0.353777914,0.178480957,0.598837882,0.695974025,1.539595,-0.291045,1.425123
131862.990318667,0.352561947,0.175802983,0.598678298,0.697407529,1.539080,-0.292094,1.425048
131862.992818667,0.353683307,0.176744819,0.597891558,0.697276556,1.538994,-0.293286,1.425515
131862.995318667,0.353130890,0.175454875,0.597418758,0.698287766,1.538533,-0.294358,1.425483
131862.997818667,0.355161299,0.176806841,0.596394476,0.697791355,1.538603,-0.295588,1.426143
131863.000318667,0.353730864,0.174850227,0.596349274,0.699049263,1.538137,-0.296634,1.426134
131863.002818667,0.354168460,0.174676564,0.595768076,0.699366412,1.537918,-0.297795,1.426413
131863.005318667,0.353845343,0.173686531,0.595301153,0.700173497,1.537495,-0.298865,1.426456
131863.007818667,0.354939053,0.173966465,0.594517224,0.700216618,1.537355,-0.300004,1.426838
131863.010318667,0.354546533,0.172896971,0.594243137,0.700912196,1.537076,-0.301130,1.427092
131863.012818667,0.355934063,0.172675774,0.593332186,0.701035923,1.536898,-0.302267,1.427444
131863.015318667,0.354422025,0.170339154,0.593290176,0.702407587,1.536228,-0.303305,1.427171
131863.017818667,0.355988632,0.173228815,0.592590026,0.701499320,1.536465,-0.304506,1.428015
131863.020318667,0.357362241,0.172248981,0.591660238,0.701826844,1.536260,-0.305587,1.428369
131863.022818667,0.355896449,0.171508545,0.591748547,0.702678170,1.535867,-0.306674,1.428417
131863.025318667,0.355386926,0.171653063,0.591539394,0.703077143,1.535447,-0.307718,1.428465
131863.027818667,0.354667970,0.171349599,0.591423646,0.703610976,1.535185,-0.308766,1.428681
131863.030318667,0.355800500,0.169251461,0.590377488,0.704424512,1.534934,-0.309832,1.428950
131863.032818667,0.357675959,0.171606731,0.589573124,0.703578409,1.535063,-0.310984,1.429681
131863.035318667,0.355866923,0.169157098,0.589581209,0.705080643,1.534389,-0.311930,1.429400
131863.037818667,0.355973201,0.169317256,0.589208905,0.705300137,1.534201,-0.313021,1.429698
131863.040318667,0.356277810,0.169189310,0.588747312,0.705561646,1.534060,-0.314066,1.430092
131863.042818667,0.356667915,0.169499709,0.588187356,0.705757516,1.533877,-0.315114,1.430423
131863.045318667,0.356723808,0.169387169,0.587704854,0.706158608,1.533639,-0.316130,1.430677
131863.047818667,0.356763592,0.169193388,0.587187984,0.706614631,1.533318,-0.317144,1.430796
131863.050318667,0.357944825,0.169474199,0.586254701,0.706724556,1.533193,-0.318159,1.431206
131863.052818667,0.357788566,0.169153094,0.585935450,0.707145410,1.532989,-0.319184,1.431498
131863.055318667,0.358320102,0.168961288,0.585192218,0.707537686,1.532736,-0.320156,1.431742
131863.057818667,0.358514578,0.170029394,0.584689054,0.707598365,1.532644,-0.321170,1.432132
131863.060318667,0.358114674,0.169676411,0.584330690,0.708180972,1.532302,-0.322143,1.432262
131863.062818667,0.358411567,0.169158901,0.583666217,0.708703174,1.532009,-0.323131,1.432429
131863.065318667,0.358271751,0.168508688,0.583262878,0.709261501,1.531766,-0.324098,1.432676
131863.067818667,0.357829473,0.167786339,0.582749030,0.710077428,1.531452,-0.325016,1.432808
131863.070318667,0.358086956,0.168293234,0.582070434,0.710384019,1.531154,-0.325980,1.432965
131863.072818667,0.358768860,0.169144921,0.581314842,0.710456876,1.530993,-0.326936,1.433278
131863.075318667,0.357728721,0.166310072,0.580920511,0.711969938,1.530506,-0.327866,1.433207
131863.077818667,0.358389128,0.167488885,0.580206558,0.711944594,1.530454,-0.328845,1.433666
131863.080318667,0.358058424,0.166615154,0.579634469,0.712781661,1.530090,-0.329731,1.433716
131863.082818667,0.358959129,0.168088786,0.578786178,0.712671600,1.530018,-0.330715,1.434121
131863.085318667,0.359237976,0.168141733,0.578135929,0.713046037,1.529775,-0.331670,1.434336
131863.087818667,0.360694307,0.168028872,0.577056839,0.713211774,1.529678,-0.332637,1.434750
131863.090318667,0.360880903,0.166432761,0.576185566,0.714194803,1.529167,-0.333549,1.434652
131863.092818667,0.360271770,0.166887592,0.575895940,0.714630461,1.528988,-0.334464,1.434902
131863.095318667,0.360995639,0.165492146,0.574840581,0.715439523,1.528564,-0.335380,1.434910
131863.097818667,0.359751855,0.166058570,0.574704243,0.716043611,1.528307,-0.336285,1.435045
131863.100318667,0.361284623,0.167097661,0.573653073,0.715872541,1.528242,-0.337250,1.435480
131863.102818667,0.363061013,0.166672081,0.572379046,0.716092524,1.528077,-0.338211,1.435806
131863.105318667,0.362588534,0.166120632,0.571888324,0.716852078,1.527719,-0.339089,1.435835
131863.107818667,0.362921498,0.165805768,0.571140836,0.717353119,1.527428,-0.340017,1.435995
131863.110318667,0.362326823,0.166111090,0.570761594,0.717884351,1.527115,-0.340930,1.436069
131863.112818667,0.362633735,0.165805028,0.570092829,0.718331166,1.526832,-0.341853,1.436208
131863.115318667,0.363289745,0.164165389,0.569037609,0.719212378,1.526439,-0.342724,1.436252
131863.117818667,0.363963087,0.165356670,0.568405229,0.719099148,1.526359,-0.343697,1.436639
131863.120318667,0.365150298,0.165564033,0.567450726,0.719203173,1.526195,-0.344633,1.436926
131863.122818667,0.365029679,0.164528721,0.566808312,0.720008913,1.525734,-0.345499,1.436850
131863.125318667,0.364337372,0.164681115,0.566576723,0.720505542,1.525401,-0.346416,1.436899
131863.127818667,0.363940598,0.163052487,0.566065182,0.721478733,1.524890,-0.347287,1.436770
131863.130318667,0.365129943,0.164485179,0.565298208,0.721153742,1.524846,-0.348250,1.437224
131863.132818667,0.365596805,0.163066466,0.564535055,0.721836685,1.524442,-0.349175,1.437227
131863.135318667,0.364987393,0.162495479,0.564216188,0.722522368,1.524068,-0.350045,1.437266
131863.137818667,0.366140242,0.162512508,0.563455169,0.722529550,1.523774,-0.351006,1.437430
131863.140318667,0.365936062,0.162281419,0.563025253,0.723020829,1.523476,-0.351892,1.437556
131863.142818667,0.366526404,0.163081374,0.562397407,0.723029847,1.523191,-0.352824,1.437720
131863.145318667,0.366968667,0.162101355,0.561711275,0.723558665,1.522770,-0.353711,1.437732
131863.147818667,0.365896733,0.160576174,0.561602859,0.724525500,1.522218,-0.354601,1.437542
131863.150318667,0.367545952,0.161737665,0.560837296,0.724025393,1.522158,-0.355592,1.438033
131863.152818667,0.368092700,0.161330611,0.560187205,0.724341605,1.521820,-0.356502,1.438158
131863.155318667,0.369202081,0.162167243,0.559535280,0.724093440,1.521622,-0.357447,1.438437
131863.157818667,0.367516526,0.160268763,0.559756416,0.725201832,1.520963,-0.358301,1.438147
131863.160318667,0.368286979,0.160609593,0.559188070,0.725175124,1.520646,-0.359234,1.438306
131863.162818667,0.368344364,0.160336287,0.558775672,0.725523113,1.520245,-0.360129,1.438371
131863.165318667,0.367518208,0.158533824,0.558565283,0.726499680,1.519582,-0.360962,1.438100
131863.167818667,0.368729357,0.159080502,0.558035074,0.726173979,1.519435,-0.361966,1.438509
131863.170318667,0.367909143,0.157467952,0.557907081,0.727039791,1.518778,-0.362825,1.438266
131863.172818667,0.368053478,0.157053438,0.557528352,0.727347256,1.518344,-0.363715,1.438318
131863.175318667,0.369163281,0.158419071,0.557226190,0.726719817,1.518198,-0.364713,1.438679
131863.177818667,0.369260731,0.157895825,0.556949734,0.726995760,1.517748,-0.365619,1.438722
