#t[s:double],q.x[double],q.y[double],q.z[double],q.w[double],p.x[m:double],p.y[m:double],p.z[m:double]
129884.263704042,0.294006200,-0.063340239,-0.077304717,0.950564236,0.255574,-0.425032,1.350789
129884.266204042,0.293887012,-0.063473791,-0.078114713,0.950526029,0.254369,-0.424989,1.350895
129884.268704042,0.293864956,-0.063595429,-0.079207261,0.950434690,0.253180,-0.424947,1.351029
129884.271204042,0.293861256,-0.063930948,-0.079966074,0.950349786,0.252029,-0.424927,1.351142
129884.273704042,0.293949404,-0.064204931,-0.080836935,0.950230066,0.250908,-0.424905,1.351244
129884.276204042,0.293971381,-0.064415156,-0.081605917,0.950143029,0.249752,-0.424861,1.351359
129884.278704042,0.294093028,-0.064601840,-0.082320935,0.950031073,0.248618,-0.424851,1.351472
129884.281204042,0.293985791,-0.064863738,-0.083224592,0.949967135,0.247473,-0.424784,1.351569
129884.283704042,0.294117318,-0.065233971,-0.083807261,0.949850163,0.246400,-0.424768,1.351651
129884.286204042,0.294026005,-0.065408805,-0.084718395,0.949785502,0.245207,-0.424667,1.351789
129884.288704042,0.293918605,-0.065652722,-0.085499705,0.949732648,0.244098,-0.424609,1.351875
129884.291204042,0.293963757,-0.065993156,-0.086213186,0.949629704,0.242964,-0.424539,1.351972
129884.293704042,0.293919034,-0.066366245,-0.086778481,0.949566662,0.241870,-0.424485,1.352041
129884.296204042,0.293881044,-0.066578058,-0.087779396,0.949471432,0.240735,-0.424383,1.352164
129884.298704042,0.293804442,-0.066937730,-0.088376505,0.949414515,0.239589,-0.424286,1.352241
129884.301204042,0.293796773,-0.067170844,-0.089101758,0.949333220,0.238470,-0.424183,1.352344
129884.303704042,0.293691053,-0.067485710,-0.089810453,0.949275743,0.237319,-0.424078,1.352430
129884.306204042,0.293603815,-0.067831839,-0.090452770,0.949217190,0.236202,-0.423980,1.352506
129884.308704042,0.293509884,-0.068083627,-0.091190941,0.949158192,0.235109,-0.423858,1.352583
129884.311204042,0.293507266,-0.068540829,-0.091718941,0.949074970,0.234006,-0.423753,1.352655
129884.313704042,0.293407833,-0.068819329,-0.092512329,0.949008675,0.232852,-0.423603,1.352752
129884.316204042,0.293448274,-0.069186891,-0.093368660,0.948885360,0.231771,-0.423489,1.352830
129884.318704042,0.293284170,-0.069652367,-0.093720240,0.948867359,0.230636,-0.423364,1.352879
129884.321204042,0.293228694,-0.069791627,-0.094442439,0.948802845,0.229475,-0.423193,1.352989
129884.323704042,0.293081529,-0.070202541,-0.095022835,0.948759924,0.228404,-0.423058,1.353030
129884.326204042,0.292989721,-0.070460872,-0.095705163,0.948700451,0.227255,-0.422876,1.353107
129884.328704042,0.292905196,-0.070771582,-0.096363605,0.948636878,0.226158,-0.422709,1.353184
129884.331204042,0.292725887,-0.071106859,-0.096973506,0.948605012,0.225026,-0.422539,1.353244
129884.333704042,0.292635367,-0.071345595,-0.097592151,0.948551445,0.223912,-0.422379,1.353300
129884.336204042,0.292499820,-0.071661089,-0.098146074,0.948512161,0.222785,-0.422194,1.353373
129884.338704042,0.292414594,-0.071973959,-0.098793914,0.948447921,0.221692,-0.422021,1.353430
129884.341204042,0.292219008,-0.072301395,-0.099441979,0.948415846,0.220601,-0.421845,1.353469
129884.343704042,0.292133296,-0.072506933,-0.100044251,0.948363052,0.219474,-0.421640,1.353516
129884.346204042,0.292032540,-0.072848503,-0.100584758,0.948310514,0.218341,-0.421452,1.353571
129884.348704042,0.291922759,-0.073237585,-0.101095031,0.948260209,0.217258,-0.421269,1.353595
129884.351204042,0.291872123,-0.073352208,-0.101778247,0.948193734,0.216117,-0.421050,1.353676
129884.353704042,0.291648382,-0.073560469,-0.102358838,0.948183700,0.215019,-0.420841,1.353702
129884.356204042,0.291553718,-0.073818997,-0.102985309,0.948125146,0.213884,-0.420632,1.353768
129884.358704042,0.291467251,-0.074001029,-0.103640510,0.948065765,0.212799,-0.420422,1.353806
129884.361204042,0.291327244,-0.074274299,-0.104137754,0.948033743,0.211673,-0.420188,1.353848
129884.363704042,0.291151736,-0.074492065,-0.104782605,0.947998870,0.210606,-0.419972,1.353868
129884.366204042,0.291204332,-0.074768631,-0.105343146,0.947899359,0.209460,-0.419743,1.353936
129884.368704042,0.291000148,-0.074897354,-0.106004028,0.947877722,0.208366,-0.419525,1.353964
129884.371204042,0.290960542,-0.075121812,-0.106605554,0.947804587,0.207266,-0.419285,1.353995
129884.373704042,0.290974046,-0.075376908,-0.107074910,0.947727219,0.206194,-0.419058,1.354019
129884.376204042,0.290892096,-0.075453561,-0.107729774,0.947672049,0.205043,-0.418806,1.354066
129884.378704042,0.290844689,-0.075657260,-0.108416768,0.947592175,0.203943,-0.418552,1.354107
129884.381204042,0.290812111,-0.075879043,-0.108963843,0.947521400,0.202832,-0.418302,1.354128
129884.383704042,0.290915753,-0.076006212,-0.109523130,0.947415633,0.201733,-0.418044,1.354159
129884.386204042,0.290827020,-0.076162281,-0.110120279,0.947360706,0.200627,-0.417775,1.354176
129884.388704042,0.290938707,-0.076340896,-0.110723524,0.947242086,0.199521,-0.417510,1.354198
129884.391204042,0.290872695,-0.076508119,-0.111343283,0.947175836,0.198425,-0.417237,1.354207
129884.393704042,0.291048479,-0.076765486,-0.112008144,0.947022572,0.197342,-0.416984,1.354234
129884.396204042,0.291027089,-0.076798602,-0.112499497,0.946968942,0.196216,-0.416698,1.354246
129884.398704042,0.291170910,-0.077029938,-0.113161502,0.946826885,0.195139,-0.416425,1.354271
129884.401204042,0.291324937,-0.077038458,-0.113616434,0.946723770,0.194062,-0.416144,1.354255
129884.403704042,0.291248518,-0.077267465,-0.114168539,0.946662024,0.192906,-0.415832,1.354283
129884.406204042,0.291371214,-0.077366804,-0.114782822,0.946541948,0.191788,-0.415547,1.354296
129884.408704042,0.291549555,-0.077426022,-0.115275326,0.946422524,0.190670,-0.415250,1.354323
129884.411204042,0.291672414,-0.077573608,-0.115840279,0.946304080,0.189583,-0.414960,1.354316
129884.413704042,0.291864382,-0.077814811,-0.116456280,0.946148936,0.188479,-0.414648,1.354314
129884.416204042,0.291908010,-0.077822239,-0.116942488,0.946075026,0.187390,-0.414337,1.354310
129884.418704042,0.291989800,-0.077948509,-0.117586594,0.945958949,0.186269,-0.414027,1.354301
129884.421204042,0.292269409,-0.077987766,-0.118225164,0.945790482,0.185219,-0.413740,1.354306
129884.423704042,0.292375054,-0.078101829,-0.118682605,0.945690778,0.184056,-0.413388,1.354307
129884.426204042,0.292540153,-0.078212792,-0.119153370,0.945572126,0.182960,-0.413061,1.354282
129884.428704042,0.292587776,-0.078302574,-0.119751478,0.945473780,0.181854,-0.412725,1.354290
129884.431204042,0.292651958,-0.078291885,-0.120347136,0.945378989,0.180785,-0.412388,1.354238
129884.433704042,0.292806163,-0.078338569,-0.120809238,0.945268792,0.179657,-0.412049,1.354253
129884.436204042,0.292961833,-0.078554125,-0.121310714,0.945138012,0.178565,-0.411706,1.354218
129884.438704042,0.293016371,-0.078601396,-0.121925642,0.945038189,0.177429,-0.411343,1.354216
129884.441204042,0.293234453,-0.078675938,-0.122443551,0.944897590,0.176360,-0.411007,1.354196
129884.443704042,0.293096280,-0.078831898,-0.123132628,0.944837889,0.175262,-0.410626,1.354149
129884.446204042,0.293209410,-0.078880275,-0.123558047,0.944743257,0.174167,-0.410267,1.354121
129884.448704042,0.293289674,-0.078839405,-0.124066648,0.944655217,0.173051,-0.409882,1.354100
129884.451204042,0.293010419,-0.078892591,-0.124993819,0.944614558,0.171962,-0.409445,1.354084
129884.453704042,0.293260146,-0.079085857,-0.125497889,0.944454374,0.170861,-0.409069,1.354057
129884.456204042,0.293187038,-0.079300716,-0.125832946,0.944414002,0.169762,-0.408696,1.353993
129884.458704042,0.293203852,-0.079325239,-0.126313576,0.944342861,0.168676,-0.408317,1.353947
129884.461204042,0.293191979,-0.079330679,-0.127255696,0.944219575,0.167589,-0.407858,1.353952
129884.463704042,0.293175992,-0.079456333,-0.127772017,0.944143985,0.166510,-0.407443,1.353904
129884.466204042,0.293190109,-0.079914275,-0.128704848,0.943975063,0.165470,-0.407004,1.353862
129884.468704042,0.293310474,-0.079839000,-0.129092416,0.943891158,0.164377,-0.406584,1.353843
129884.471204042,0.293110834,-0.080164605,-0.129875374,0.943818227,0.163358,-0.406161,1.353763
129884.473704042,0.293147103,-0.080276169,-0.130314526,0.943736747,0.162257,-0.405699,1.353729
129884.476204042,0.293146798,-0.080417174,-0.130875386,0.943647604,0.161219,-0.405283,1.353672
129884.478704042,0.293039833,-0.080640374,-0.131294616,0.943603253,0.160112,-0.404803,1.353627
129884.481204042,0.292934369,-0.080694199,-0.131824293,0.943557685,0.159059,-0.404350,1.353542
129884.483704042,0.292906970,-0.080959143,-0.132359413,0.943467902,0.158000,-0.403898,1.353504
129884.486204042,0.292847262,-0.081134671,-0.132813047,0.943407287,0.156917,-0.403415,1.353442
129884.488704042,0.292872188,-0.081226248,-0.133322825,0.943319823,0.155870,-0.402951,1.353397
129884.491204042,0.292803396,-0.081442305,-0.133719353,0.943267201,0.154815,-0.402488,1.353325
129884.493704042,0.292894339,-0.081572454,-0.134249628,0.943152316,0.153796,-0.402021,1.353245
129884.496204042,0.292890920,-0.081849126,-0.134630673,0.943074545,0.152697,-0.401535,1.353208
129884.498704042,0.293208883,-0.082259064,-0.135184018,0.942861456,0.151652,-0.401034,1.353166
129884.501204042,0.292977413,-0.082203254,-0.135438659,0.942902072,0.150591,-0.400570,1.353090
129884.503704042,0.292889701,-0.082458217,-0.135853699,0.942846502,0.149524,-0.400077,1.353016
129884.506204042,0.293067370,-0.082529663,-0.136285416,0.942723080,0.148500,-0.399600,1.352942
129884.508704042,0.293039071,-0.082765895,-0.136736343,0.942645637,0.147448,-0.399105,1.352893
129884.511204042,0.293262631,-0.083023168,-0.136945215,0.942523338,0.146370,-0.398610,1.352822
129884.513704042,0.293800829,-0.083306685,-0.137408756,0.942263201,0.145328,-0.398097,1.352796
129884.516204042,0.293891807,-0.083479812,-0.137771660,0.942166679,0.144273,-0.397604,1.352715
129884.518704042,0.293609521,-0.083468180,-0.137983407,0.942224993,0.143200,-0.397125,1.352625
129884.521204042,0.293680727,-0.083635482,-0.138420527,0.942123158,0.142161,-0.396615,1.352554
129884.523704042,0.294209622,-0.084060475,-0.138880967,0.941852459,0.141129,-0.396101,1.352497
129884.526204042,0.294019679,-0.083955808,-0.139106415,0.941888358,0.140057,-0.395604,1.352414
129884.528704042,0.294475780,-0.084215216,-0.139686619,0.941636665,0.139057,-0.395079,1.352323
129884.531204042,0.294345571,-0.084343029,-0.139894282,0.941634754,0.137992,-0.394595,1.352265
129884.533704042,0.294559515,-0.084457531,-0.140308390,0.941496693,0.136952,-0.394058,1.352184
129884.536204042,0.294530857,-0.084786606,-0.140696687,0.941417418,0.135941,-0.393524,1.352044
129884.538704042,0.294882169,-0.084751464,-0.141083258,0.941252988,0.134872,-0.392993,1.352003
129884.541204042,0.295004990,-0.084905143,-0.141517420,0.941135774,0.133823,-0.392464,1.351926
129884.543704042,0.295213595,-0.085084587,-0.141973419,0.940985537,0.132816,-0.391921,1.351845
129884.546204042,0.295382748,-0.085308028,-0.142428201,0.940843678,0.131795,-0.391386,1.351771
129884.548704042,0.295909458,-0.085667981,-0.143102562,0.940543100,0.130818,-0.390807,1.351676
129884.551204042,0.295621608,-0.085809322,-0.143466707,0.940564796,0.129815,-0.390261,1.351546
129884.553704042,0.296215578,-0.086172565,-0.144137427,0.940242538,0.128792,-0.389683,1.351476
129884.556204042,0.296345515,-0.086303159,-0.144702940,0.940102188,0.127801,-0.389121,1.351380
129884.558704042,0.296352255,-0.086586177,-0.145294556,0.939982603,0.126818,-0.388535,1.351255
129884.561204042,0.295911961,-0.086500365,-0.145670296,0.940070818,0.125801,-0.387974,1.351134
129884.563704042,0.295859940,-0.086761400,-0.146349574,0.939957750,0.124821,-0.387379,1.351005
129884.566204042,0.295914447,-0.086960828,-0.146930258,0.939831967,0.123835,-0.386794,1.350883
129884.568704042,0.296394925,-0.087419804,-0.147652321,0.939524726,0.122914,-0.386173,1.350745
129884.571204042,0.296222936,-0.087784829,-0.148244475,0.939451249,0.121896,-0.385564,1.350626
129884.573704042,0.295678685,-0.087696940,-0.148728505,0.939554948,0.120913,-0.384978,1.350468
129884.576204042,0.296063425,-0.088279346,-0.149444728,0.939265143,0.119966,-0.384339,1.350343
129884.578704042,0.295945939,-0.088462913,-0.150104088,0.939180186,0.119029,-0.383723,1.350189
129884.581204042,0.295176226,-0.088487385,-0.150443254,0.939365784,0.118039,-0.383122,1.350003
129884.583704042,0.294888274,-0.088663309,-0.151261167,0.939307908,0.117085,-0.382484,1.349857
129884.586204042,0.294749165,-0.088932699,-0.151867107,0.939228786,0.116132,-0.381842,1.349721
129884.588704042,0.294600543,-0.089122119,-0.152503208,0.939154427,0.115201,-0.381229,1.349554
129884.591204042,0.294572599,-0.089421840,-0.153002335,0.939052779,0.114222,-0.380588,1.349416
129884.593704042,0.294386682,-0.089522655,-0.153530823,0.939015454,0.113324,-0.379967,1.349245
129884.596204042,0.294739178,-0.090141471,-0.154396299,0.938704457,0.112389,-0.379309,1.349099
129884.598704042,0.294609762,-0.090609156,-0.155334212,0.938544233,0.111491,-0.378625,1.348947
129884.601204042,0.294643941,-0.090864729,-0.155853594,0.938423601,0.110555,-0.377996,1.348794
129884.603704042,0.294499630,-0.091066873,-0.156486885,0.938343615,0.109603,-0.377340,1.348627
129884.606204042,0.294508397,-0.091335238,-0.157016942,0.938226397,0.108674,-0.376709,1.348482
129884.608704042,0.294007488,-0.091148633,-0.157363496,0.938343472,0.107691,-0.376108,1.348316
129884.611204042,0.293990132,-0.091228450,-0.158061219,0.938224002,0.106763,-0.375463,1.348179
129884.613704042,0.293973374,-0.091459776,-0.158703562,0.938098457,0.105823,-0.374807,1.348033
129884.616204042,0.294091060,-0.091690753,-0.159294793,0.937938209,0.104915,-0.374162,1.347866
129884.618704042,0.294052896,-0.091905512,-0.159838191,0.937837021,0.103980,-0.373492,1.347708
129884.621204042,0.294160841,-0.092199075,-0.160331401,0.937690593,0.103077,-0.372844,1.347520
129884.623704042,0.295012687,-0.092735616,-0.161120137,0.937233746,0.102159,-0.372164,1.347421
129884.626204042,0.294277533,-0.092387116,-0.161512542,0.937432516,0.101203,-0.371495,1.347227
129884.628704042,0.295038110,-0.092956137,-0.162206838,0.937016767,0.100325,-0.370784,1.347081
129884.631204042,0.294432481,-0.092593573,-0.162639960,0.937167718,0.099369,-0.370122,1.346907
129884.633704042,0.295173967,-0.093164759,-0.163343478,0.936755405,0.098542,-0.369419,1.346719
129884.636204042,0.295072524,-0.093461587,-0.163949397,0.936652379,0.097579,-0.368686,1.346576
129884.638704042,0.294344348,-0.093086158,-0.164351597,0.936848293,0.096625,-0.367980,1.346372
129884.641204042,0.294423504,-0.093295356,-0.164728003,0.936736844,0.095706,-0.367264,1.346202
129884.643704042,0.295071772,-0.093887739,-0.165546910,0.936328721,0.094841,-0.366487,1.346028
129884.646204042,0.294915515,-0.094124850,-0.166097623,0.936256818,0.093925,-0.365724,1.345861
129884.648704042,0.294082326,-0.093700455,-0.166459577,0.936497067,0.092978,-0.364984,1.345658
129884.651204042,0.293904153,-0.093958359,-0.166948910,0.936440194,0.092114,-0.364230,1.345459
129884.653704042,0.294561911,-0.094332798,-0.167583434,0.936082235,0.091228,-0.363414,1.345304
129884.656204042,0.293504867,-0.094018688,-0.168001205,0.936371062,0.090250,-0.362644,1.345136
129884.658704042,0.293423177,-0.094136579,-0.168593124,0.936278685,0.089331,-0.361850,1.344964
129884.661204042,0.293197241,-0.094341986,-0.168973560,0.936260246,0.088419,-0.361063,1.344770
129884.663704042,0.293628632,-0.094910303,-0.169621045,0.935950357,0.087539,-0.360227,1.344589
129884.666204042,0.292641814,-0.094646362,-0.169968175,0.936222752,0.086636,-0.359447,1.344375
129884.668704042,0.292239560,-0.094495151,-0.170405094,0.936284658,0.085679,-0.358642,1.344197
129884.671204042,0.292868463,-0.095232443,-0.171047791,0.935895620,0.084785,-0.357808,1.344062
129884.673704042,0.291666864,-0.094720227,-0.171451079,0.936248987,0.083835,-0.357011,1.343851
129884.676204042,0.291581644,-0.094913370,-0.171740086,0.936203799,0.082898,-0.356209,1.343687
129884.678704042,0.291942938,-0.095432596,-0.172562067,0.935886596,0.082001,-0.355372,1.343522
129884.681204042,0.291746312,-0.095501620,-0.173095378,0.935842837,0.081081,-0.354566,1.343371
129884.683704042,0.291475794,-0.095520200,-0.173571425,0.935836513,0.080127,-0.353760,1.343204
129884.686204042,0.291302807,-0.095656354,-0.174092171,0.935780185,0.079201,-0.352960,1.343045
129884.688704042,0.290273360,-0.095332910,-0.174521151,0.936053499,0.078207,-0.352172,1.342878
129884.691204042,0.290185158,-0.095449173,-0.174970323,0.935984294,0.077241,-0.351397,1.342734
129884.693704042,0.289838227,-0.095618395,-0.175530317,0.935970378,0.076348,-0.350604,1.342552
129884.696204042,0.289893290,-0.095642974,-0.175952132,0.935872021,0.075320,-0.349802,1.342449
129884.698704042,0.289661473,-0.095748814,-0.176513859,0.935826633,0.074371,-0.349002,1.342316
129884.701204042,0.290566651,-0.096524539,-0.177190106,0.935337992,0.073441,-0.348212,1.342202
129884.703704042,0.289716460,-0.096247900,-0.177584294,0.935556202,0.072455,-0.347472,1.342069
129884.706204042,0.290486155,-0.096942637,-0.178317759,0.935105735,0.071511,-0.346667,1.341966
129884.708704042,0.290411691,-0.097118883,-0.178788981,0.935020252,0.070485,-0.345875,1.341864
129884.711204042,0.289711545,-0.096803038,-0.179319875,0.935169105,0.069487,-0.345118,1.341762
129884.713704042,0.289835945,-0.096987950,-0.179718718,0.935035079,0.068480,-0.344353,1.341655
129884.716204042,0.289901078,-0.097186852,-0.180234281,0.934894034,0.067463,-0.343595,1.341584
129884.718704042,0.290174943,-0.097198198,-0.180770852,0.934704728,0.066498,-0.342846,1.341479
129884.721204042,0.290319450,-0.097605700,-0.181195745,0.934535410,0.065450,-0.342069,1.341434
129884.723704042,0.290367648,-0.097977893,-0.181719613,0.934379504,0.064483,-0.341317,1.341313
129884.726204042,0.291196511,-0.098446941,-0.182416971,0.933936348,0.063498,-0.340526,1.341243
129884.728704042,0.291573271,-0.098710036,-0.182831150,0.933709801,0.062437,-0.339761,1.341215
